"year","mes","sitio_desembarco","arte_pesca","nombre_vulgar","nombre_cientifico","ingresocorrientes","income","especie","sitio","arte","capturakg","esfuerzo","cpuekgfaena","tmccm","ds","salinidad","date","ipc","rsal","rsallab","name"
2004,3,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$573,958",573958,3,1,1,3412.86010742188,2871,67.879997253418,36.7999992370605,4.80000019073486,15.6499996185303,530,78.3869094848633,1,"6-18","Elops schmitti"
2004,3,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$15,067,484",15067484,4,1,1,87089.0078125,2871,67.879997253418,22.7999992370605,2,15.6499996185303,530,78.3869094848633,1,"6-18","Cathorops mapale"
2004,3,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$2,159,789",2159789,5,1,1,6111.64990234375,2871,67.879997253418,29.8999996185303,4.40000009536743,15.6499996185303,530,78.3869094848633,1,"6-18","Orechromis nicolitus"
2004,3,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$399,313",399313,6,1,1,429.029998779297,2871,67.879997253418,31.3999996185303,3.59999990463257,15.6499996185303,530,78.3869094848633,1,"6-18","Eugerres plumieri"
2004,3,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$8,063,530",8063530,7,1,1,30365.369140625,2871,67.879997253418,NA,NA,15.6499996185303,530,78.3869094848633,1,"6-18","Other"
2004,3,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$4,279,270",4279270,8,1,1,20142.259765625,2871,67.879997253418,41,9.89999961853027,15.6499996185303,530,78.3869094848633,1,"6-18","Megalops atlanticus"
2004,4,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,716,209",1716209,1,1,1,3446.78002929688,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Ariopsis canteri"
2004,4,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$13,751,255",13751255,2,1,1,33654.1015625,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Mugil incilis"
2004,4,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$211,742",211742,3,1,1,1288.76000976562,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Elops schmitti"
2004,4,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$13,332,807",13332807,4,1,1,81172.8125,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Cathorops mapale"
2004,4,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$814,632",814632,5,1,1,3480.97998046875,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Orechromis nicolitus"
2004,4,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$309,706",309706,6,1,1,501.070007324219,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Eugerres plumieri"
2004,4,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$3,528,352",3528352,7,1,1,13502,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Other"
2004,4,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$5,787,457",5787457,8,1,1,24282.400390625,2907,55.4900016784668,NA,NA,23.3500003814697,531,78.7444534301758,2,"19-30","Megalops atlanticus"
2004,5,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$2,954,957",2954957,1,1,1,5133.33984375,3017,52.6399993896484,31.5,6.40000009536743,22.3400001525879,532,79.0443267822266,2,"19-30","Ariopsis canteri"
2004,5,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$10,458,913",10458913,2,1,1,32387.48046875,3017,52.6399993896484,34.5,6.5,22.3400001525879,532,79.0443267822266,2,"19-30","Mugil incilis"
2004,5,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$137,625",137625,3,1,1,1018.90997314453,3017,52.6399993896484,37.4000015258789,4.5,22.3400001525879,532,79.0443267822266,2,"19-30","Elops schmitti"
2004,5,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$13,589,782",13589782,4,1,1,84277.71875,3017,52.6399993896484,22.2000007629395,2.5,22.3400001525879,532,79.0443267822266,2,"19-30","Cathorops mapale"
2004,5,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$112,311",112311,5,1,1,1347.72998046875,3017,52.6399993896484,29.7999992370605,6.5,22.3400001525879,532,79.0443267822266,2,"19-30","Orechromis nicolitus"
2004,5,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$77,425",77425,6,1,1,188.470001220703,3017,52.6399993896484,30.1000003814697,4.69999980926514,22.3400001525879,532,79.0443267822266,2,"19-30","Eugerres plumieri"
2004,5,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,952,126",1952126,7,1,1,8211.0400390625,3017,52.6399993896484,NA,NA,22.3400001525879,532,79.0443267822266,2,"19-30","Other"
